time,open,high,low,close,volume_usd,open_interest_open,open_interest_high,open_interest_low,open_interest_close,funding_rate_open,funding_rate_high,funding_rate_low,funding_rate_close,funding_rate_oi_weight_open,funding_rate_oi_weight_high,funding_rate_oi_weight_low,funding_rate_oi_weight_close,funding_rate_vol_weight_open,funding_rate_vol_weight_high,funding_rate_vol_weight_low,funding_rate_vol_weight_close,global_long_short_account_ratio_global_account_long_percent,global_long_short_account_ratio_global_account_short_percent,global_long_short_account_ratio_global_account_long_short_ratio,top_long_short_account_ratio_top_account_long_percent,top_long_short_account_ratio_top_account_short_percent,top_long_short_account_ratio_top_account_long_short_ratio,top_long_short_position_ratio_top_position_long_percent,top_long_short_position_ratio_top_position_short_percent,top_long_short_position_ratio_top_position_long_short_ratio,liquidation_long_liquidation_usd,liquidation_short_liquidation_usd,liquidation_aggregated_aggregated_long_liquidation_usd,liquidation_aggregated_aggregated_short_liquidation_usd,ask_bids_bids_usd,ask_bids_bids_quantity,ask_bids_asks_usd,ask_bids_asks_quantity,aggregated_ask_bids_aggregated_bids_usd,aggregated_ask_bids_aggregated_bids_quantity,aggregated_ask_bids_aggregated_asks_usd,aggregated_ask_bids_aggregated_asks_quantity
2025-10-13 19:00:00,205.83,208.65,205.44,206.99,447735660.5117,1780517382,1800385586,1776375001,1781190029,0.001759,0.001759,-0.00175,-0.00175,0.004396,0.004396,0.001994,0.001994,0.003716,0.003716,0.00107,0.00107,75.56,24.44,3.09,75.67,24.33,3.11,63.26,36.74,1.72,104018.87665,171924.880512,115506.38479,199555.701982,22304654.4225,108895.93,25695714.34,124315.29,22304654.4225,108895.93,25695714.34,124315.29
2025-10-13 20:00:00,206.99,208.69,206.68,208.46,255181284.14,1781190029,1785833696,1766523688,1774613280,-0.00175,-0.00175,-0.003778,-0.003725,0.001994,0.002273,0.000206,0.000267,0.00107,0.00107,-0.000979,-0.000933,75.16,24.84,3.03,76.05,23.95,3.18,63.26,36.74,1.72,4096.0081,101104.77965,4096.0081,112554.41925,18819158.8138,91386.63,24443354.0879,117582.3,18819158.8138,91386.63,24443354.0879,117582.3
2025-10-13 21:00:00,208.46,209,207.6,207.89,174921458.1172,1774613280,1781181226,1764202748,1766132218,-0.003725,-0.00238,-0.00394,-0.00238,0.000267,0.000621,0.000057,0.00062,-0.000933,-0.000223,-0.001113,-0.000223,75.16,24.84,3.03,75.79,24.21,3.13,63.85,36.15,1.77,1071.8722,38862.1369,1071.8722,38987.5789,23057084.4426,111117.35,38195453.2683,182311.98,23057084.4426,111117.35,38195453.2683,182311.98
2025-10-13 22:00:00,207.89,209.22,207.54,208.32,214459728.8331,1766132218,1783834211,1766132218,1769354552,-0.00238,-0.001461,-0.00238,-0.001464,0.00062,0.001573,0.00062,0.000947,-0.000223,0.000372,-0.000223,0.000369,74.42,25.58,2.91,75.5,24.5,3.08,63.85,36.15,1.77,8580.206,40212.3692,8580.206,59420.7465,23553799.7052,113833.4,19977792.7069,95694.84,23553799.7052,113833.4,19977792.7069,95694.84
2025-10-13 23:00:00,208.31,209.11,207.17,208.57,191660258.4408,1769354552,1775286175,1756796931,1765924840,-0.001464,0.000568,-0.001464,0.000568,0.000947,0.001441,0.000484,0.001441,0.000369,0.001154,0.000183,0.001154,74.19,25.81,2.87,75.4,24.6,3.07,64.16,35.84,1.79,67300.8271,5415.5198,67300.8271,5415.5198,23553799.7052,113833.4,19977792.7069,95694.84,23553799.7052,113833.4,19977792.7069,95694.84
2025-10-14 00:00:00,208.58,211.29,207.94,209.19,399175748.9699,1765924840,1778676397,1760495578,1765591277,0.000568,0.000687,-0.000764,-0.000764,0.001441,0.004063,-0.002257,0.000224,0.001154,0.003552,-0.001049,0.000193,73.34,26.66,2.75,74.76,25.24,2.96,64.16,35.84,1.79,51544.7049,233022.4601,53284.7358,246733.541379,22801176.7889,109787.11,36438493.5169,173797.29,22801176.7889,109787.11,36438493.5169,173797.29
2025-10-14 01:00:00,209.18,210.05,207.71,208.32,331733618.1152,1765591277,1777723018,1754296796,1766559529,-0.000764,-0.000499,-0.000968,-0.000499,0.000224,0.000473,-0.001376,-0.000996,0.000193,0.000619,-0.000575,-0.000226,73.21,26.79,2.73,74.43,25.57,2.91,64.3,35.7,1.8,76726.0917,23221.1751,76726.0917,24263.8751,25630070.256,123085.93,25478856.1262,121273.51,25630070.256,123085.93,25478856.1262,121273.51
2025-10-14 02:00:00,208.32,208.5,205.7,206.21,433257616.0287,1766559529,1767332156,1730736386,1733005723,-0.000499,0.00209,-0.000499,0.00209,-0.000996,-0.000996,-0.002997,-0.001879,-0.000226,0.000553,-0.001124,-0.000083,73.21,26.79,2.73,73.46,26.54,2.77,64.3,35.7,1.8,254743.566224,18672.5717,270354.550144,18672.5717,30188961.581,145644.91,26735465.4509,127796.69,30188961.581,145644.91,26735465.4509,127796.69
2025-10-14 03:00:00,206.2,206.87,204.85,205.62,369100831.638,1733005723,1733206375,1707507955,1713008808,0.00209,0.003462,0.00209,0.003288,-0.001879,0.000177,-0.003212,0.000177,-0.000083,0.001292,-0.000732,0.001229,70.16,29.84,2.35,72.93,27.07,2.69,65.99,34.01,1.94,96008.701156,54548.437998,98825.942956,57106.586598,32734984.0254,159470.17,26677507.8471,128815.98,32734984.0254,159470.17,26677507.8471,128815.98
2025-10-14 04:00:00,205.61,205.76,201,202.03,486719980.453,1713008808,1713525556,1679051850,1684156824,0.003288,0.003288,0.002563,0.003157,0.000177,0.000177,-0.001995,-0.00067,0.001229,0.001229,0.000054,0.000558,70.29,29.71,2.37,73.19,26.81,2.73,65.99,34.01,1.94,462838.211034,35633.547,543904.468607,35633.547,29530233.2676,144244.77,26494259.6542,128291.74,29530233.2676,144244.77,26494259.6542,128291.74
