window_size,window_size_1d,horizon_k,recent_bars,n_valid,n_train,n_valid_split,n_test,binary_positive_rate_train,binary_positive_rate_test,cnn_key,obs_key,channel,auc_binary,macro_f1,importance_sum,importance_pct,signal_score,concept_key,variant,symbol_scope,normalized_name
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_low_roc_12,0.4332472006890611,0.31058889536263784,27.0,0.0070202808112324495,0.12528860026674002,low,roc_12,symbol,low_roc_12
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_low_ema_12_48_spread,0.49109207126342985,0.2956091527520099,31.0,0.008060322412896516,0.11945270946273844,low,ema_12_48_spread,symbol,low_ema_12_48_spread
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_close_z_short,0.5022439820481436,0.44751381215469616,12.0,0.0031201248049922,0.18149312742595655,close,z_short,symbol,close_z_short
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_close_z_long,0.4551430255224625,0.4485294117647059,23.0,0.005980239209568383,0.18030880058731763,close,z_long,symbol,close_z_long
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_close_roc_1,0.5014279885760914,0.3281382143288631,36.0,0.0093603744149766,0.13394453161227396,close,roc_1,symbol,close_roc_1
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_close_roc_12,0.60020853166508,0.298082869511441,67.0,0.017420696827873113,0.21203393082732938,close,roc_12,symbol,close_roc_12
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_close_ema_12_48_spread,0.5390543542318328,0.29422718808193665,21.0,0.00546021840873635,0.15365882680273463,close,ema_12_48_spread,symbol,close_ema_12_48_spread
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_volume_z_short,0.509451924384605,0.3114750504253267,24.0,0.0062402496099844,0.1340327895577728,volume,z_short,symbol,volume_z_short
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_volume_z_long,0.5587288635024252,0.3194117133630095,11.0,0.002860114404576183,0.18104967965807295,volume,z_long,symbol,volume_z_long
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_volume_roc_1,0.44503377306314884,0.2983425414364641,23.0,0.005980239209568383,0.12023405245602091,volume,roc_1,symbol,volume_roc_1
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_volume_roc_12,0.39657282741738065,0.44954128440366975,68.0,0.01768070722828913,0.18246861984571128,volume,roc_12,symbol,volume_roc_12
